Tipo de identificación,ID. Cliente,Saldo de aportes,Valor aporte mensual,Saldo aportes ordinarios,Saldo aportes extraordinarios,Valor revalorización,Monto promedio año,Ultima fecha de pago
C,10754,125616.0,13000,125616.0,0,0,125616,2022-03-31
C,13886,157754.0,13000,157754.0,0,0,157754,2022-08-30
C,13885,75374.0,13000,75374.0,0,0,75374,2022-03-31
C,23069,123068.0,13000,123068.0,0,0,123068,2022-03-31
C,13873,100589.0,13000,100589.0,0,0,100589,2022-03-31
C,23057,51235.0,13000,51235.0,0,0,51235,2022-03-31
C,23056,44518.0,13000,44518.0,0,0,44518,2023-03-30
C,6030,536728.0,13000,536728.0,0,0,536520,2024-01-04
C,13872,317490.0,13000,317490.0,0,0,253202,2024-09-30
C,6029,236437.0,13000,236437.0,0,0,236437,2022-03-31
C,23055,1893221.0,13000,1893221.0,0,0,1787362,2024-09-18
C,36585,10576.0,13000,10576.0,0,0,10576,2022-03-31
C,36584,11217.0,13000,11217.0,0,0,11069,2024-02-28
C,27297,52878.0,13000,52878.0,0,0,52878,2022-03-31
C,13871,464670.0,13000,464670.0,0,0,396071,2024-09-30
C,13870,58732.0,13000,58732.0,0,0,58732,2022-03-31
C,6028,276677.0,13000,276677.0,0,0,276677,2022-03-31
C,27296,179331.0,13000,179331.0,0,0,179331,2023-03-30
C,42280,344133.0,13000,344133.0,0,0,344133,2023-06-30
C,40040,1330418.0,13000,1330418.0,0,0,1196217,2024-09-20
C,13875,193486.0,13000,193486.0,0,0,193486,2022-03-31
C,45221,142626.0,13000,142626.0,0,0,134816,2024-04-17
C,23058,27156.0,13000,27156.0,0,0,27156,2022-03-31
C,27299,799300.0,13000,799300.0,0,0,752066,2024-09-06
C,13874,108972.0,13000,108972.0,0,0,108972,2022-03-31
C,27298,31789.0,13000,31789.0,0,0,31789,2023-03-30
C,34833,1461644.0,13000,1461644.0,0,0,1461644,2022-11-23
C,6015,38239.0,13000,38239.0,0,0,38239,2022-03-31
C,13859,100147.0,13000,100147.0,0,0,100147,2023-04-20
C,33354,30102.0,13000,30102.0,0,0,30102,2022-03-31
C,6014,294978.0,13000,294978.0,0,0,230690,2024-09-30
C,6013,404249.0,13000,404249.0,0,0,404249,2023-06-30
C,33353,167989.0,13000,167989.0,0,0,167989,2022-03-31
C,33352,509178.0,13000,509178.0,0,0,509178,2023-02-22
C,36581,205939.0,13000,205939.0,0,0,195866,2024-07-31
C,33351,290597.0,13000,290597.0,0,0,290597,2023-02-22
C,23046,286593.0,13000,286593.0,0,0,222305,2024-09-30
C,29055,65163.0,13000,65163.0,0,0,65163,2022-10-27
C,33350,384588.0,13000,384588.0,0,0,383354,2024-01-27
C,23045,78711.0,13000,78711.0,0,0,78711,2022-03-31
C,29065,1793333.0,13000,1793333.0,0,0,1673235,2024-09-09
C,23044,57472.0,13000,57472.0,0,0,57472,2022-03-31
C,25547,451604.0,13000,451604.0,0,0,451604,2022-03-31
C,23043,183268.0,13000,183268.0,0,0,183268,2023-11-29
C,13858,339024.0,13000,339024.0,0,0,339024,2022-10-05
C,36580,194722.0,13000,194722.0,0,0,194722,2022-07-29
C,23042,33154.0,13000,33154.0,0,0,33154,2022-03-31
C,33349,4170742.0,13000,4170742.0,0,0,4124826,2024-09-04
C,33348,372707.0,13000,372707.0,0,0,322079,2024-09-30
C,51150,503698.0,13000,503698.0,0,0,471609,2024-04-30
C,18564,125864.0,13000,125864.0,0,0,125864,2023-09-30
C,18563,61369.0,13000,61369.0,0,0,61369,2022-11-23
C,13849,53087.0,13000,53087.0,0,0,53087,2023-02-22
C,42261,311619.0,13000,311619.0,0,0,294491,2024-05-31
C,23031,31740.0,13000,31740.0,0,0,31740,2022-12-24
C,33347,176434.0,13000,176434.0,0,0,176434,2023-07-31
C,5996,187611.0,13000,187611.0,0,0,166450,2024-05-31
C,23030,826048.0,13000,826048.0,0,0,237471,2024-09-07
C,36577,1538262.0,13000,1538262.0,0,0,1527472,2024-03-20
C,5995,70147.0,13000,70147.0,0,0,70147,2022-03-31
C,13848,28994.0,13000,28994.0,0,0,28994,2022-03-31
C,5994,122639.0,13000,122639.0,0,0,122639,2022-07-29
C,27283,391259.0,13000,391259.0,0,0,391259,2023-07-31
C,13847,40169.0,13000,40169.0,0,0,40169,2022-11-23
C,31094,3094787.0,13000,3094787.0,0,0,3094787,2022-03-31
C,5993,27275.0,13000,27275.0,0,0,27275,2022-03-31
C,23029,709540.0,13000,709540.0,0,0,709540,2022-03-31
C,36576,576047.0,13000,576047.0,0,0,503788,2024-09-27
C,45219,21891.0,13000,21891.0,0,0,21891,2022-03-31
C,5992,139600.0,13000,139600.0,0,0,139600,2022-03-31
C,31093,70413.0,13000,70413.0,0,0,70413,2022-12-24
C,31092,435980.0,11600,435980.0,0,0,373373,2024-09-30
C,10156,6562155.0,13000,6562155.0,0,0,6510487,2024-09-03
C,31089,126748.0,13000,126748.0,0,0,126748,2022-03-31
C,31088,503117.0,13000,503117.0,0,0,472942,2024-08-31
C,5969,28729.0,13000,28729.0,0,0,28729,2022-03-31
C,31087,35500.0,13000,35500.0,0,0,22741,2024-09-30
C,49107,64350.0,13000,64350.0,0,0,64350,2022-11-23
C,36569,38098.0,13000,38098.0,0,0,38098,2022-03-31
C,31086,2591609.0,13000,2591609.0,0,0,2510310,2024-09-19
C,13839,260541.0,13000,260541.0,0,0,260541,2022-12-24
C,18558,445427.0,13000,445427.0,0,0,379739,2024-09-12
C,5968,286858.0,13000,286858.0,0,0,286858,2022-03-31
C,31085,157588.0,13000,157588.0,0,0,157588,2023-04-20
C,31084,69397.0,13000,69397.0,0,0,66598,2024-02-29
C,31083,74700.0,13000,74700.0,0,0,74700,2023-03-30
C,47030,189800.0,13000,189800.0,0,0,189800,2023-09-28
C,32830,294949.0,13000,294949.0,0,0,294949,2023-06-30
C,26615,785974.0,13000,785974.0,0,0,700408,2024-09-30
C,32829,267626.0,13000,267626.0,0,0,267165,2024-05-03
C,4147,62427.0,13000,62427.0,0,0,62427,2022-07-29
C,26614,36947.0,13000,36947.0,0,0,36947,2022-07-29
C,36028,26546.0,13000,26546.0,0,0,26546,2022-03-31
C,49804,16006.0,13000,16006.0,0,0,16006,2022-03-31
C,52942,16362.0,13000,16362.0,0,0,16362,2022-03-31
C,4146,75605.0,13000,75605.0,0,0,75605,2022-12-24
C,39710,1549994.0,13000,1549994.0,0,0,1549994,2023-07-25
C,21934,69217.0,13000,69217.0,0,0,69217,2022-03-31
C,21933,32019.0,13000,32019.0,0,0,32019,2022-08-30
C,21932,69475.0,13000,69475.0,0,0,69475,2022-03-31
C,36027,365988.0,13000,365988.0,0,0,365988,2022-03-31
C,21931,50985.0,13000,50985.0,0,0,50985,2022-03-31
C,36026,86322.0,13000,86322.0,0,0,86322,2022-03-31
C,4145,791903.0,13000,791903.0,0,0,791903,2023-03-21
C,12593,83732.0,13000,83732.0,0,0,83732,2023-03-30
C,39709,2161285.0,13000,2161285.0,0,0,2155274,2024-07-02
C,21930,120406.0,13000,120406.0,0,0,120406,2022-03-31
C,43603,438578.0,13000,438578.0,0,0,438578,2023-10-31
C,45075,148578.0,13000,148578.0,0,0,148578,2023-11-29
C,30412,2009856.0,13000,2009856.0,0,0,1955816,2024-09-03
C,26613,56349.0,13000,56349.0,0,0,56349,2022-03-31
C,26612,785784.0,13000,785784.0,0,0,721496,2024-09-30
C,42073,177263.0,13000,177263.0,0,0,177263,2022-03-31
C,4133,26546.0,13000,26546.0,0,0,26546,2022-03-31
C,4132,451499.0,13000,451499.0,0,0,451499,2022-03-31
C,48962,418193.0,13000,418193.0,0,0,418193,2022-03-31
C,21919,2466491.0,13000,2466491.0,0,0,2377612,2024-09-10
C,48961,1259807.0,13000,1259807.0,0,0,1259807,2022-03-31
C,48960,433061.0,13000,433061.0,0,0,433061,2022-03-31
C,39708,167014.0,13000,167014.0,0,0,167014,2023-08-28
C,48959,406147.0,13000,406147.0,0,0,341859,2024-09-30
C,49803,24059.0,13000,24059.0,0,0,24059,2022-03-31
C,4131,37634.0,13000,37634.0,0,0,37634,2022-03-31
C,49442,1856773.0,13000,1856773.0,0,0,1792485,2024-09-30
C,21918,881421.0,13000,881421.0,0,0,881421,2023-12-04
C,48958,324346.0,13000,324346.0,0,0,324346,2022-03-31
C,18543,1012054.0,13000,1012054.0,0,0,1011494,2024-06-05
C,31060,314316.0,13000,314316.0,0,0,250028,2024-09-30
C,20355,1216665.0,13000,1216665.0,0,0,1216665,2023-10-31
C,31059,767168.0,13000,767168.0,0,0,767168,2022-03-31
C,31058,1841213.0,13000,1841213.0,0,0,1841213,2023-06-30
C,18542,41469.0,13000,41469.0,0,0,41469,2022-08-30
C,31057,413237.0,13000,413237.0,0,0,413237,2022-03-31
C,51837,630285.0,13000,630285.0,0,0,499263,2024-09-07
C,31056,68334.0,13000,68334.0,0,0,68334,2022-03-31
C,31055,65205.0,13000,65205.0,0,0,65205,2022-03-31
C,31054,53531.0,13000,53531.0,0,0,53531,2022-03-31
C,31053,253832.0,13000,253832.0,0,0,189544,2024-09-30
C,31052,28989.0,13000,28989.0,0,0,28989,2022-03-31
C,31051,472469.0,13000,472469.0,0,0,408181,2024-09-30
C,31050,5453783.0,13000,5453783.0,0,0,5377929,2024-09-30
C,31049,586953.0,13000,586953.0,0,0,522665,2024-09-30
C,10529,4150353.0,13000,4150353.0,0,0,4086065,2024-09-30
C,31048,26546.0,13000,26546.0,0,0,26546,2022-03-31
C,22986,69089.0,13000,69089.0,0,0,69089,2022-03-31
C,13796,45517.0,13000,45517.0,0,0,45517,2022-03-31
C,31041,1605491.0,13000,1605491.0,0,0,1533214,2024-09-04
C,18538,152200.0,13000,152200.0,0,0,152200,2023-12-29
C,47027,413600.0,13000,413600.0,0,0,346512,2024-09-09
C,31040,867499.0,13000,867499.0,0,0,867499,2022-03-31
C,27256,129666.0,13000,129666.0,0,0,129666,2022-03-31
C,31039,46231.0,13000,46231.0,0,0,46231,2023-01-28
C,22985,32275.0,13000,32275.0,0,0,32275,2022-08-30
C,31038,121201.0,13000,121201.0,0,0,87347,2024-06-30
C,31037,83883.0,13000,83883.0,0,0,83883,2022-10-27
C,47026,319107.0,13000,319107.0,0,0,275457,2024-09-30
C,22984,807310.0,13000,807310.0,0,0,740186,2024-09-30
C,31036,112777.0,13000,112777.0,0,0,112777,2023-07-31
C,5911,201028.0,13000,201028.0,0,0,201028,2022-03-31
C,31035,138932.0,13000,138932.0,0,0,138932,2022-11-23
C,31034,914037.0,13000,914037.0,0,0,873006,2024-04-04
C,22983,27232.0,13000,27232.0,0,0,27232,2022-03-31
C,31033,1117206.0,13000,1117206.0,0,0,1046863,2024-09-27
C,49103,450022.0,13000,450022.0,0,0,401022,2024-09-02
C,36551,252676.0,13000,252676.0,0,0,188388,2024-09-30
C,22982,1982286.0,13000,1982286.0,0,0,1942781,2024-09-02
C,39979,258790.0,13000,258790.0,0,0,258790,2022-07-29
C,5910,2801530.0,13000,2801530.0,0,0,2801530,2022-07-18
C,5909,73189.0,13000,73189.0,0,0,73189,2023-01-28
C,13795,69797.0,13000,69797.0,0,0,69797,2023-03-30
C,42257,493798.0,13000,493798.0,0,0,446034,2024-09-14
C,33318,41344.0,13000,41344.0,0,0,41344,2022-07-29
C,22981,120948.0,13000,120948.0,0,0,120948,2023-07-31
C,13783,251102.0,13000,251102.0,0,0,207974,2024-09-30
C,22962,249863.0,13000,249863.0,0,0,249863,2022-03-31
C,5897,2084866.0,13000,2084866.0,0,0,1989850,2024-09-26
C,13782,66181.0,13000,66181.0,0,0,66181,2023-06-30
C,5896,93443.0,13000,93443.0,0,0,93443,2023-03-30
C,18533,104880.0,13000,104880.0,0,0,104880,2022-03-31
C,10363,1300350.0,13000,1300350.0,0,0,1236062,2024-09-30
C,31028,475740.0,13000,475740.0,0,0,411452,2024-09-30
C,27248,68170.0,13000,68170.0,0,0,68170,2023-12-28
C,18532,142400.0,13000,142400.0,0,0,142400,2022-03-31
C,18531,109614.0,13000,109614.0,0,0,109614,2022-03-31
C,10632,6998870.0,13000,6998870.0,0,0,6909467,2024-09-27
C,36547,292459.0,13000,292459.0,0,0,292459,2022-12-24
C,36546,36054.0,13000,36054.0,0,0,36054,2022-03-31
C,5895,56424.0,13000,56424.0,0,0,56424,2022-07-29
C,22961,26972.0,13000,26972.0,0,0,26972,2022-03-31
C,13781,66321.0,13000,66321.0,0,0,66321,2022-03-31
C,31027,133625.0,13000,133625.0,0,0,133625,2022-03-31
C,13780,61822.0,13000,61822.0,0,0,61822,2022-03-31
C,13779,66085.0,13000,66085.0,0,0,66085,2022-03-31
C,13778,77436.0,13000,77436.0,0,0,77436,2022-03-31
C,5894,75659.0,13000,75659.0,0,0,75659,2022-03-31
C,43746,951165.0,13000,951165.0,0,0,933026,2024-03-20
C,22960,52895.0,13000,52895.0,0,0,52895,2023-01-28
C,5893,61053.0,13000,61053.0,0,0,61053,2022-03-31
C,27247,69993.0,13000,69993.0,0,0,69993,2022-03-31
C,49431,1815328.0,13000,1815328.0,0,0,1783054,2024-09-27
C,5892,21137.0,13000,21137.0,0,0,21137,2022-03-31
C,22949,467772.0,13000,467772.0,0,0,403484,2024-09-30
C,5879,30900.0,13000,30900.0,0,0,30900,2022-07-29
C,13766,53503.0,13000,53503.0,0,0,53503,2022-03-31
C,5878,68007.0,13000,68007.0,0,0,68007,2022-03-31
C,22948,187833.0,13000,187833.0,0,0,187833,2023-08-30
C,36542,392502.0,13000,392502.0,0,0,392502,2022-03-31
C,27239,124694.0,13000,124694.0,0,0,124694,2023-11-29
C,5877,183781.0,13000,183781.0,0,0,183781,2022-03-31
C,13765,601887.0,13000,601887.0,0,0,481588,2024-09-30
C,10301,817548.0,13000,817548.0,0,0,817548,2022-03-31
C,5876,123832.0,13000,123832.0,0,0,123832,2022-03-31
C,36541,147250.0,13000,147250.0,0,0,147250,2022-03-31
C,5875,236145.0,13000,236145.0,0,0,236145,2023-11-29
C,22947,494827.0,13000,494827.0,0,0,430539,2024-09-30
C,39973,507356.0,13000,507356.0,0,0,507356,2023-09-28
C,39972,1291077.0,13000,1291077.0,0,0,1291077,2023-02-22
C,31023,4191884.0,13000,4191884.0,0,0,4191884,2023-12-18
C,22946,857205.0,13000,857205.0,0,0,857205,2022-03-31
C,5874,65484.0,13000,65484.0,0,0,65484,2022-03-31
C,27238,96505.0,13000,96505.0,0,0,96505,2022-03-31
C,13764,26597.0,13000,26597.0,0,0,26597,2022-03-31
C,13763,58388.0,13000,58388.0,0,0,58388,2022-03-31
C,5873,1017145.0,13000,1017145.0,0,0,1017145,2022-03-31
C,5872,28729.0,13000,28729.0,0,0,28729,2022-03-31
C,39971,2309177.0,13000,2309177.0,0,0,2309177,2023-04-26
C,22945,41703.0,13000,41703.0,0,0,41703,2023-04-20
C,31022,3246479.0,13000,3246479.0,0,0,3143265,2024-09-16
C,23163,1139977.0,13000,1139977.0,0,0,1137050,2024-02-02
C,6159,26781.0,13000,26781.0,0,0,26781,2023-02-22
C,31133,116401.0,13000,116401.0,0,0,116401,2022-03-31
C,6158,37945.0,13000,37945.0,0,0,37945,2022-03-31
C,6157,28729.0,13000,28729.0,0,0,28729,2022-03-31
C,31132,31112.0,13000,31112.0,0,0,31112,2022-03-31
C,6156,28729.0,13000,28729.0,0,0,28729,2022-03-31
C,31131,40798.0,13000,40798.0,0,0,40798,2022-11-23
C,6155,47200.0,13000,47200.0,0,0,47200,2022-03-31
C,46391,595465.0,13000,595465.0,0,0,595628,2024-06-12
C,36618,124504.0,13000,124504.0,0,0,124504,2022-03-31
C,52413,335578.0,13000,335578.0,0,0,202966,2024-09-30
C,6154,66067.0,13000,66067.0,0,0,66067,2022-03-31
C,23162,68388.0,13000,68388.0,0,0,68388,2023-02-22
C,31130,678947.0,13000,678947.0,0,0,678947,2022-03-31
C,10788,2112484.0,13000,2112484.0,0,0,2046125,2024-09-10
C,52412,858805.0,13000,858805.0,0,0,854298,2024-04-05
C,23161,316839.0,13000,316839.0,0,0,302843,2024-04-30
C,31129,454021.0,13000,454021.0,0,0,406765,2024-09-17
C,23160,86714.0,13000,86714.0,0,0,86714,2022-08-30
C,31128,26337.0,13000,26337.0,0,0,26337,2022-03-31
C,13960,161980.0,13000,161980.0,0,0,161980,2023-06-30
C,45230,21359.0,13000,21359.0,0,0,21359,2022-03-31
C,51847,1112338.0,13000,1112338.0,0,0,969904,2024-09-09
C,31127,2167547.0,13000,2167547.0,0,0,2092266,2024-09-05
C,6153,91016.0,13000,91016.0,0,0,91016,2022-03-31
C,27348,122035.0,13000,122035.0,0,0,122035,2022-03-31
C,23159,161775.0,13000,161775.0,0,0,142753,2024-09-19
C,51846,153366.0,13000,153366.0,0,0,153366,2022-03-31
C,51845,69163.0,13000,69163.0,0,0,69163,2022-03-31
C,51844,471504.0,13000,471504.0,0,0,468245,2024-05-18
C,36064,1420510.0,13000,1420510.0,0,0,1350003,2024-09-04
C,12641,1503446.0,13000,1503446.0,0,0,1477620,2024-08-12
C,32874,46308.0,13000,46308.0,0,0,46308,2022-03-31
C,26647,2367562.0,13000,2367562.0,0,0,2366368,2024-03-26
C,36063,202726.0,13000,202726.0,0,0,202726,2022-03-31
C,36062,130655.0,13000,130655.0,0,0,130655,2022-08-30
C,32873,132320.0,13000,132320.0,0,0,132320,2022-06-29
C,12640,6640264.0,13000,6640264.0,0,0,6434582,2024-09-03
C,4227,286615.0,13000,286615.0,0,0,286615,2022-03-31
C,32875,254081.0,13000,254081.0,0,0,189793,2024-09-30
C,4228,738340.0,13000,738340.0,0,0,716955,2024-05-31
C,12639,335988.0,13000,335988.0,0,0,301448,2024-09-30
C,12638,1344963.0,13000,1344963.0,0,0,1280675,2024-09-30
C,21993,25862.0,13000,25862.0,0,0,25862,2022-03-31
C,32872,17170.0,13000,17170.0,0,0,17170,2022-07-29
C,26646,648242.0,13000,648242.0,0,0,634246,2024-04-30
C,21992,514602.0,13000,514602.0,0,0,514602,2022-03-31
C,12627,64046.0,13000,64046.0,0,0,64046,2022-03-31
C,32869,715223.0,13000,715223.0,0,0,715223,2022-12-24
C,4209,131763.0,13000,131763.0,0,0,131763,2022-03-31
C,32868,1328122.0,13000,1328122.0,0,0,1274828,2024-09-12
C,18018,2220100.0,13000,2220100.0,0,0,2126786,2024-09-09
C,32867,507428.0,13000,507428.0,0,0,507428,2022-03-31
C,4208,60934.0,13000,60934.0,0,0,60934,2022-03-31
C,26640,31879.0,13000,31879.0,0,0,31879,2022-12-24
C,21971,144188.0,13000,144188.0,0,0,144188,2023-12-29
C,32866,32479.0,13000,32479.0,0,0,32479,2022-07-29
C,26639,489524.0,13000,489524.0,0,0,393236,2024-09-16
C,32865,190573.0,13000,190573.0,0,0,190573,2023-12-29
C,4207,329460.0,13000,329460.0,0,0,329460,2022-07-29
C,10282,2044219.0,13000,2044219.0,0,0,1965120,2024-09-20
C,4206,770860.0,13000,770860.0,0,0,770860,2023-11-09
C,32864,159547.0,13000,159547.0,0,0,139383,2024-05-31
C,12626,70910.0,13000,70910.0,0,0,70910,2022-03-31
C,32863,783877.0,13000,783877.0,0,0,783877,2022-08-11
C,26638,1727195.0,13000,1727195.0,0,0,1706104,2024-09-04
C,4205,28058.0,13000,28058.0,0,0,28058,2022-03-31
C,26637,445872.0,13000,445872.0,0,0,445872,2022-03-31
C,4204,56119.0,13000,56119.0,0,0,56119,2022-03-31
C,32862,22148.0,13000,22148.0,0,0,22148,2022-09-28
C,18017,521500.0,13000,521500.0,0,0,457212,2024-09-30
C,36056,76179.0,13000,76179.0,0,0,76179,2022-12-24
C,18016,142265.0,13000,142265.0,0,0,141031,2024-01-27
C,32861,637342.0,13000,637342.0,0,0,637342,2022-03-31
C,32860,82167.0,13000,82167.0,0,0,82167,2023-11-30
C,18014,26740.0,13000,26740.0,0,0,26740,2022-03-31
C,32859,19816.0,13000,19816.0,0,0,19816,2022-11-23
C,21958,254197.0,13000,254197.0,0,0,254197,2022-03-31
C,32858,1539706.0,13000,1539706.0,0,0,1449590,2024-09-16
C,26632,1564968.0,13000,1564968.0,0,0,1564968,2022-05-07
C,12618,713551.0,13000,713551.0,0,0,703905,2024-07-26
C,32857,55575.0,13000,55575.0,0,0,55575,2022-07-29
C,32856,706226.0,13000,706226.0,0,0,642744,2024-09-30
C,32855,139461.0,13000,139461.0,0,0,139461,2022-03-31
C,36048,477842.0,13000,477842.0,0,0,475314,2024-02-13
C,32854,1087616.0,13000,1087616.0,0,0,1087616,2022-03-31
C,32853,127459.0,13000,127459.0,0,0,126225,2024-01-27
C,32852,281547.0,13000,281547.0,0,0,281547,2022-03-31
C,32851,1545968.0,13000,1545968.0,0,0,1545968,2022-07-29
C,32850,319641.0,13000,319641.0,0,0,319641,2022-03-31
C,21957,128151.0,13000,128151.0,0,0,128151,2022-03-31
C,4184,177735.0,13000,177735.0,0,0,177735,2022-03-31
C,42076,471032.0,13000,471032.0,0,0,406744,2024-09-30
C,36047,36876.0,13000,36876.0,0,0,36876,2022-07-29
C,18013,4855096.0,13000,4855096.0,0,0,4855096,2022-10-10
C,34842,120406.0,13000,120406.0,0,0,120406,2022-03-31
C,32849,397367.0,13000,397367.0,0,0,397367,2023-07-21
C,32848,42759.0,13000,42759.0,0,0,42759,2022-03-31
C,32847,91251.0,13000,91251.0,0,0,91251,2023-10-31
C,32846,63896.0,13000,63896.0,0,0,63896,2022-03-31
C,32844,140175.0,13000,140175.0,0,0,131299,2024-03-23
C,32843,701415.0,13000,701415.0,0,0,684587,2024-09-30
C,36035,388357.0,13000,388357.0,0,0,388357,2022-03-31
C,32842,484592.0,13000,484592.0,0,0,484592,2023-05-24
C,21949,45841.0,13000,45841.0,0,0,45841,2022-03-31
C,41177,357547.0,13000,357547.0,0,0,353031,2024-07-02
C,10151,410249.0,13000,410249.0,0,0,385001,2024-06-13
C,32841,163742.0,13000,163742.0,0,0,163742,2023-08-10
C,32840,208923.0,13000,208923.0,0,0,208923,2023-04-20
C,32839,212845.0,13000,212845.0,0,0,212845,2022-03-31
C,21948,154263.0,13000,154263.0,0,0,154263,2022-03-31
C,36034,127990.0,13000,127990.0,0,0,127990,2022-03-31
C,4167,28729.0,13000,28729.0,0,0,28729,2022-03-31
C,4166,69089.0,13000,69089.0,0,0,69089,2022-03-31
C,18010,245798.0,13000,245798.0,0,0,245798,2023-08-09
C,26624,792517.0,13000,792517.0,0,0,792517,2023-06-30
C,21947,452069.0,13000,452069.0,0,0,452069,2022-03-31
C,26623,263382.0,13000,263382.0,0,0,263382,2022-03-31
C,12606,165198.0,13000,165198.0,0,0,165198,2022-03-31
C,32837,2758.0,13000,2758.0,0,0,2758,2022-03-31
C,21946,141317.0,13000,141317.0,0,0,141317,2022-03-31
C,12605,69475.0,13000,69475.0,0,0,69475,2022-03-31
C,32838,435958.0,13000,435958.0,0,0,435958,2022-03-31
C,4168,47446.0,13000,47446.0,0,0,47446,2022-10-27
C,48233,625532.0,13000,625532.0,0,0,557103,2024-09-18
C,32836,31879.0,13000,31879.0,0,0,31879,2022-07-29
C,30416,63131.0,13000,63131.0,0,0,63131,2022-11-23
C,32835,107305.0,13000,107305.0,0,0,107305,2022-03-31
C,32832,105171.0,13000,105171.0,0,0,105171,2022-03-31
C,4148,64430.0,13000,64430.0,0,0,64430,2022-03-31
C,32831,24861.0,13000,24861.0,0,0,24861,2023-01-28
C,18007,39786.0,13000,39786.0,0,0,39786,2022-03-31
C,22457,183021.0,13000,183021.0,0,0,183021,2022-03-31
C,22456,75236.0,13000,75236.0,0,0,75236,2022-03-31
C,33240,26694.0,13000,26694.0,0,0,26694,2022-03-31
C,30862,144169.0,13000,144169.0,0,0,144169,2022-03-31
C,33197,112222.0,13000,112222.0,0,0,112222,2023-10-31
C,33196,36284.0,13000,36284.0,0,0,36284,2022-11-23
C,26921,338844.0,13000,338844.0,0,0,338844,2022-03-31
C,5024,155873.0,13000,155873.0,0,0,147570,2024-03-31
C,22455,56596.0,13000,56596.0,0,0,56596,2022-08-30
C,39888,108338.0,13000,108338.0,0,0,108338,2022-03-31
C,33195,271212.0,13000,271212.0,0,0,271212,2023-06-30
C,33194,164395.0,13000,164395.0,0,0,164395,2022-07-29
C,10174,8756573.0,13000,8756573.0,0,0,8680914,2024-09-27
C,4996,454584.0,13000,454584.0,0,0,454584,2022-03-31
C,22428,724422.0,13000,724422.0,0,0,660134,2024-09-30
C,26920,55402.0,13000,55402.0,0,0,55402,2022-03-31
C,36295,61690.0,13000,61690.0,0,0,61690,2022-03-31
C,22427,46465.0,13000,46465.0,0,0,46465,2022-03-31
C,4995,21104.0,13000,21104.0,0,0,21104,2022-03-31
C,22426,111419.0,13000,111419.0,0,0,111419,2022-03-31
C,4993,221900.0,13000,221900.0,0,0,221900,2022-03-31
C,22425,57246.0,13000,57246.0,0,0,57246,2023-04-20
C,39887,41022.0,13000,41022.0,0,0,41022,2022-11-23
C,13088,3078147.0,13000,3078147.0,0,0,3013859,2024-09-30
C,22424,26833.0,13000,26833.0,0,0,26833,2022-03-31
C,4992,28729.0,13000,28729.0,0,0,28729,2022-03-31
C,4991,7561297.0,13000,7561297.0,0,0,7507691,2024-04-06
C,22423,100239.0,13000,100239.0,0,0,84487,2024-06-30
C,18242,134042.0,13000,134042.0,0,0,134042,2022-03-31
C,36285,970000.0,13000,970000.0,0,0,913359,2024-09-12
C,10757,3508887.0,13000,3508887.0,0,0,3462754,2024-09-10
C,1164,3047060.0,20000,3047060.0,0,0,3007133,2024-09-10
C,42196,85569.0,13000,85569.0,0,0,85569,2022-03-31
R,33123,22011.0,13000,22011.0,0,0,22011,2023-06-30
C,4933,764870.0,13000,764870.0,0,0,683896,2024-09-12
C,36284,18031.0,13000,18031.0,0,0,18031,2022-03-31
C,26901,1561311.0,13000,1561311.0,0,0,1474486,2024-09-14
C,13057,125624.0,13000,125624.0,0,0,125624,2022-03-31
R,13056,58577.0,13000,58577.0,0,0,58577,2023-08-28
C,13055,126187.0,13000,126187.0,0,0,126187,2022-03-31
C,4130,375244.0,13000,375244.0,0,0,375244,2022-03-31
C,12581,47201.0,13000,47201.0,0,0,47201,2023-01-28
C,48957,365655.0,13000,365655.0,0,0,365655,2022-03-31
C,39707,1304248.0,13000,1304248.0,0,0,1303006,2024-03-22
C,48956,520832.0,13000,520832.0,0,0,520832,2022-12-07
C,48955,1486371.0,13000,1486371.0,0,0,1483091,2024-02-22
C,39706,592756.0,13000,592756.0,0,0,592756,2022-03-31
C,48954,1701197.0,13000,1701197.0,0,0,1651427,2024-09-09
C,50017,2366136.0,13000,2366136.0,0,0,2270615,2024-09-10
C,26588,224500.0,13000,224500.0,0,0,176563,2024-06-18
C,48953,645437.0,13000,645437.0,0,0,645437,2022-03-31
C,39705,1205403.0,13000,1205403.0,0,0,1141115,2024-09-30
C,51107,902218.0,13000,902218.0,0,0,872470,2024-06-30
C,48952,52898.0,13000,52898.0,0,0,52898,2022-03-31
C,21906,1272715.0,13000,1272715.0,0,0,1208427,2024-09-30
C,48951,1279272.0,13000,1279272.0,0,0,1233969,2024-09-10
C,39703,207685.0,13000,207685.0,0,0,207685,2022-11-23
C,4101,69993.0,13000,69993.0,0,0,69993,2022-03-31
C,26583,127407.0,13000,127407.0,0,0,127407,2022-03-31
C,51106,37369.0,13000,37369.0,0,0,37369,2022-07-29
C,26582,28590.0,13000,28590.0,0,0,28590,2022-03-31
C,42071,136618.0,13000,136618.0,0,0,136618,2022-03-31
C,42070,270847.0,13000,270847.0,0,0,236404,2024-09-05
C,10574,2380651.0,20000,2380651.0,0,0,2253001,2024-09-16
C,39696,197652.0,13000,197652.0,0,0,197652,2022-03-31
